82,8,3365,vozrast ne pokazatel',NOT
82,0,3365,laef,NOT
82,0,3365,kaef,NOT
82,5,3365,MAPHACK?,NOT
82,6,3365,bez b,NOT
84,9,216989,FURA,NOT
84,9,216989,YA TVOU MAT' EBAL,NOT
84,9,216989,?????????,NOT
84,9,216989,????????????????,NOT
84,9,216989,gg,NOT
85,0,356503,ty,NOT
85,7,356503,GG WP,NOT
85,7,356503,ama useless like mider & other,OFF
85,7,356503, GG WP,NOT
85,2,356503,gg,NOT
85,3,356503,gg,NOT
86,8,211053,I GOT INDOGS HERE -_-,OFF
86,7,211053,anjijgnm',NOT
86,7,211053,sorrry ya gw emng da==dah mabok parah ini,NOT
86,7,211053,sorry banget gw nogmong ke mana aja ,NOT
86,7,211053,gw mid kokok,NOT
86,8,211053,the fuck?,NOT
86,7,211053,nt stupid midlanner,OFF
86,7,211053,im so drunk ,NOT
86,7,211053,and im use drug,NOT
86,7,211053,drugs,NOT
86,7,211053,so sryb guys',NOT
86,2,211053,bro,NOT
86,2,211053,that aint coo man,NOT
86,7,211053,actulasy im 4k mmr,NOT
86,7,211053,domnt dtupid middc ,OFF
86,8,211053,Saya Bisa Menangani GAME INI DONT HARD HEADED,NOT
86,2,211053,not joking man,NOT
86,7,211053,real im so sdruhjnk,NOT
86,2,211053,drugs arent coo,NOT
86,2,211053,that shit ruins lives man,NOT
86,0,211053,Wait,NOT
86,0,211053,??,NOT
86,0,211053,wtf,NOT
86,0,211053,fucker,OFF
86,1,211053,poor net,NOT
86,3,211053,wooden pc,NOT
86,0,211053,dont have coins,NOT
86,0,211053,pause,NOT
86,9,211053,dont pause,NOT
86,2,211053,guys this is ranked,NOT
86,3,211053,haha,NOT
86,3,211053,yeah,NOT
86,0,211053,./. noob,OFF
86,3,211053,lets wait ,NOT
86,4,211053,safe to leave remake,NOT
86,2,211053,be serious,NOT
86,2,211053,cmon,NOT
86,4,211053,rmake,NOT
86,0,211053,fucking noob weaver,OFF
86,9,211053,im not sure in this fckng lineup,NOT
86,0,211053,./. noob,OFF
86,9,211053,so shut up,OFF
86,0,211053,pause,NOT
86,3,211053,lets  wait,NOT
86,3,211053,wait bs,NOT
86,3,211053,pause,NOT
86,9,211053,run noob,OFF
86,0,211053,weaklings,OFF
86,9,211053,haha,NOT
86,9,211053,haha ,NOT
86,3,211053,lets wait,NOT
86,4,211053,understood sniper noob,OFF
86,7,211053,babi k[uhn angjng',NOT
86,3,211053,fuck you idiot meepo,OFF
86,7,211053,safe ro leave ibkig],OFF
86,0,211053,run noob,OFF
86,7,211053,ahahhaa,NOT
86,7,211053, mamous abjng,NOT
86,8,211053,not recorded?,NOT
86,3,211053,blood?,NOT
86,8,211053,what?,NOT
86,8,211053,i thought not recorded,NOT
86,8,211053,Aww GG,NOT
86,8,211053,Hahaha,NOT
86,8,211053,dont kill yert,NOT
86,8,211053,dont kill yet KUNKKA,NOT
86,8,211053,Are u pinoy?,NOT
86,3,211053,oo bakit,NOT
86,8,211053,tang ina,NOT
86,3,211053,haha,NOT
86,8,211053,LOL,NOT
86,8,211053,y?,NOT
88,5,56445,xD,NOT
88,1,56445, ),NOT
88,6,56445,)))),NOT
89,8,39090,PLIZ ,NOT
89,8,39090,KIL ME ,OFF
89,8,39090,COME ,NOT
89,3,39090,),NOT
89,7,39090,ff pls,OFF
89,5,39090,5x,NOT
89,6,39090,gg,NOT
89,3,39090,+,NOT
89,6,39090,report ck pls ,OFF
89,6,39090,is retard,OFF
89,9,39090,+,NOT
89,9,39090,11lv ck,NOT
89,9,39090,easy carry,OFF
89,1,39090,0,NOT
89,6,39090,+,NOT
89,8,39090,HAHA,NOT
89,6,39090,REPORT CK WORST PLAyER DOTA EVER SEEN,OFF
89,5,39090,gg ,NOT
90,6,3289,ty my friends,NOT
90,3,3289,np,NOT
90,3,3289,gl hf,NOT
90,7,3289,u2,NOT
90,6,3289,u2 :*,NOT
90,5,3289,:********,NOT
90,6,3289,;***********,NOT
90,3,3289,<3,NOT
90,9,3289,8========D,NOT
90,7,3289,lesiak vabanque,NOT
90,5,3289,GG WP END PLS,OFF
90,2,3289,space,NOT
90,6,3289,ez comeback,OFF
90,2,3289,),NOT
90,0,3289,no,NOT
90,6,3289,gg,NOT
90,5,3289,feed mor epls,OFF
90,7,3289,gg,NOT
90,1,3289,g,NOT
90,1,3289,g,NOT
91,7,181624,ADHASD HAWGHRwqh r124,NOT
91,7,181624,DFLA SASJD@ SPSPSSP,NOT
91,7,181624,SPS,NOT
91,9,181624,whats up tree,NOT
91,0,181624,???,NOT
91,9,181624,nice chatting tree,NOT
91,0,181624,nice  3 k mmr  supporting noob)),OFF
91,9,181624,0-2,NOT
91,0,181624,OK)),NOT
91,9,181624,you sure you know who the real 3k is? :),NOT
91,0,181624,warlock)) m  how  are  you  retard&&)),OFF
91,9,181624,2 for 1?,NOT
91,0,181624,ahahah,NOT
91,0,181624,ok  you  good),NOT
91,9,181624,sure thing mr tree,NOT
91,0,181624,stuped  kid)0,OFF
91,9,181624,I am 12 years,NOT
91,9,181624,and better than you,NOT
91,0,181624,warlock???,NOT
91,0,181624,ahahah,NOT
91,0,181624,warlock??,NOT
91,0,181624,i think  you retard((,OFF
91,3,181624,xD,NOT
91,0,181624,))),NOT
91,9,181624,gj tree,NOT
91,0,181624,warlock TOp),NOT
91,0,181624,this  noob  NIAX))   hate  me)),OFF
91,0,181624,niax  why you hate me kid???)),OFF
91,0,181624,pls   stop it)),NOT
91,0,181624,you bad player  ! but  this is not  my  problem)),OFF
91,2,181624,wow,NOT
91,9,181624,lol,NOT
91,0,181624,OMG,NOT
91,0,181624,NOOB   WARLOCK WIN IT&&)),OFF
91,0,181624,xD)),NOT
91,0,181624,URSA  reproted,OFF
91,9,181624,gg tree,NOT
91,9,181624,mr 8k mmr,NOT
91,0,181624,NOOBVG  ursa   win it  for you noobs,OFF
91,4,181624,gg,NOT
92,1,376276,glkhf,NOT
92,7,376276,2,NOT
92,1,376276,<3,NOT
92,0,376276,report necro,OFF
92,0,376276,stealing bot lane,NOT
92,1,376276,gg,NOT
92,5,376276,this hero has to less mana,NOT
92,8,376276,gg,NOT
92,2,376276,ez,OFF
92,1,376276,gg,NOT
92,4,376276,wp,NOT
93,3,375637,ok,NOT
93,1,375637,wtf?,NOT
93,1,375637,canceled euls?,NOT
93,2,375637,gg,NOT
93,3,375637,gg wp russian,NOT
93,3,375637,but only arc,NOT
93,6,375637,GG,NOT
93,4,375637,ggwp,NOT
94,5,210218,gl,NOT
94,2,210218,hf,NOT
94,4,210218,hf,NOT
94,8,210218,gl,NOT
94,8,210218,hf,NOT
94,6,210218,Gg folks.,NOT
94,5,210218,ez bot isnt ggwp,OFF
94,1,210218,ez jungle,OFF
94,7,210218,I HAVE THE SAME ARCANA AS ARTEEZY HUURRRR,NOT
94,6,210218,Yep.,NOT
94,6,210218,"Oh, cool!",NOT
94,5,210218,15 radiance so eazy,OFF
94,5,210218,15 mins,NOT
94,5,210218,cover up ur empty brain brew huh,OFF
96,0,263831,parasha,NOT
96,2,263831,gonish,NOT
96,4,263831,PARAWS,NOT
96,2,263831,ez,OFF
97,0,333450,WTF,NOT
97,2,333450,{you came to the wrong neighbour hood mdfs,OFF
97,2,333450,lmfao,NOT
97,0,333450,GE GE,NOT
97,9,333450,=),NOT
97,3,333450,gg wp,NOT
98,4,349274,oh ok,NOT
98,1,349274,the fuck,NOT
98,3,349274,),NOT
98,6,349274,xD,NOT
98,9,349274,i even gave him mid,NOT
98,4,349274,i'll just pretend that,NOT
98,6,349274,HE EVEN GIVE ME MID,NOT
98,9,349274,bu he decided to feed without reason,OFF
98,4,349274,that was an attempted courier snipe,NOT
98,6,349274,YEAH ,NOT
98,6,349274,COURIR SNIP,NOT
98,6,349274,I FAILED,NOT
98,6,349274,I GO DESTROY TOWER MID NOW,NOT
98,4,349274,Whoops! happens to the best of us,NOT
98,9,349274,he decided to feed without any reason guys,OFF
98,4,349274,come destroy top tower,NOT
98,9,349274,report after game pls,OFF
98,6,349274,I GO ,NOT
98,6,349274,DEStroy mid,NOT
98,6,349274,tower now ok ?,NOT
98,5,349274,report thx,OFF
98,6,349274,suls sf,NOT
98,6,349274,COZ WHY NOT YEAH ?,NOT
98,6,349274,GG,NOT
98,0,349274,may we end ?,OFF
98,5,349274,no,NOT
98,3,349274,u can leave guys,OFF
98,3,349274,u able to ,NOT
98,3,349274,u will not get lp,NOT
98,5,349274,GG report np thx,OFF
98,4,349274,Ggwp sorry about np will report,OFF
98,4,349274,gl next,NOT
98,5,349274,thx,NOT
98,9,349274,report pls guys,OFF
100,6,110489,che,NOT
100,6,110489,Ez mid ,OFF
100,6,110489,ckek,NOT
100,6,110489,jag les,NOT
100,6,110489,EZ mid ,OFF
100,6,110489,aahhahaha,NOT
100,6,110489,vanga,NOT
100,6,110489,EZ mid ,OFF
100,6,110489,EZ,OFF
100,6,110489,Ez mid ,OFF
100,6,110489,Ez sf,OFF
100,6,110489,hahahahaha,NOT
100,6,110489,sf top gemar,NOT
100,6,110489,EZ sf,OFF
100,6,110489,GG,NOT
100,6,110489,Report sf plz ,OFF
100,6,110489,syesos typoi ,NOT
100,6,110489,lol,NOT
100,6,110489,ahahahhaha,NOT
100,6,110489,lol,NOT
100,6,110489,EZ,OFF
100,6,110489,looool,NOT
100,6,110489,boje ,NOT
100,4,110489,),NOT
100,6,110489,GG,NOT
100,6,110489,ez tm ,OFF
100,6,110489,ez pa dayn syka ,OFF
100,6,110489,ez sf xyesos ,OFF
100,6,110489,hahahaha,NOT
100,6,110489,0 bh,NOT
100,6,110489,EZ tm ,OFF
100,6,110489,EZ,OFF
100,6,110489,solo,NOT
100,6,110489,0 bh v igre boje ,NOT
100,6,110489,EZ,OFF
100,3,110489,ty,NOT
100,4,110489,),NOT
100,6,110489,Ez xyesosi ,OFF
100,6,110489,report pa plz ,OFF
100,6,110489,GG,NOT
100,6,110489,GO FF,OFF
100,6,110489,ahhahahahahahahhahahahahahah,NOT
100,6,110489,agaahahhahahahahahahahahahahhahah,NOT
100,6,110489,EZ dayni boje syka ,OFF
100,6,110489,ahahhahahahah,NOT
100,6,110489,Report pa plz ,OFF
100,6,110489,2 dayn boje syka ,NOT
100,6,110489,chto vi dayni chto y menia v time dolbaebi ,NOT
100,6,110489,cork yrodov syka ,NOT
100,3,110489,ty,NOT
100,6,110489,cirk,NOT
100,6,110489,EZ ,OFF
100,6,110489,solo,NOT
100,6,110489,vi dolbaebi ,NOT
102,8,42825,ty,NOT
102,9,42825,Ty,NOT
102,7,42825,lol,NOT
102,7,42825,ff,OFF
103,5,237735,Suck that,OFF
103,4,237735,mine?,NOT
103,1,237735,aw,NOT
103,3,237735,dont waste time,NOT
103,9,237735,am  ,NOT
103,4,237735,i can dodge skil,NOT
103,4,237735,how sad,NOT
103,4,237735,how sad,NOT
103,4,237735,im AM,NOT
103,8,237735,wait,NOT
103,8,237735,WTF,NOT
103,4,237735,anti magic,NOT
103,8,237735,2 vs 5 ?,NOT
103,4,237735,joker,NOT
103,9,237735,stfu dog,OFF
103,4,237735,dun cry,OFF
103,4,237735,dunnnnnnn CRY,OFF
103,8,237735,fuck reported,OFF
103,8,237735,bitch gay,OFF
103,4,237735,report me?,NOT
103,4,237735,im comforting u,NOT
103,8,237735,gay ,OFF
103,4,237735,ez mmr,OFF
103,4,237735,HOW SAD,NOT
