7,4,26051,cowards,NOT
7,6,26051,",!,",NOT
8,9,123982,fuck off from me,OFF
8,3,123982,),NOT
8,3,123982,lol,NOT
8,5,123982,XD?,NOT
8,5,123982,4X4?,NOT
8,7,123982,:???????,NOT
8,8,123982,if ursa have lvl 1 its will be easy fb,OFF
8,2,123982,?,NOT
8,9,123982,mouse ,NOT
8,9,123982,sry,NOT
8,9,123982,1 min,NOT
8,3,123982,ty,NOT
8,9,123982,?,NOT
8,6,123982,go use your own shop =),NOT
8,3,123982,),NOT
8,3,123982,)),NOT
8,4,123982,ez,NOT
8,6,123982,ez,OFF
9,4,252433,why?,NOT
9,4,252433,trade 4 lives for sniper,NOT
9,2,252433,GG,NOT
9,7,252433,ez,OFF
9,7,252433,:)),NOT
9,8,252433,EZ,OFF
9,9,252433,commend nyo es na magaling wag yung es na bobo,NOT
9,8,252433,IMIK ANU,NOT
9,7,252433,46-36,NOT
9,5,252433,parang ES lang,NOT
9,5,252433,hahha,NOT
9,3,252433,HAHAHAHAHAHAHAHA,NOT
9,7,252433,46-36,NOT
9,9,252433,es na bobo,NOT
9,9,252433,puta,NOT
9,7,252433,46-36,NOT
9,7,252433,haha,NOT
9,5,252433,hahahah,NOT
9,2,252433,jerax bobo ka naman,NOT
10,6,341259,+,NOT
11,7,230574,GG WP,NOT
12,1,347994,Ez mid,OFF
12,2,347994,gg full carry,NOT
13,6,17742,toh hang,NOT
13,6,17742,igt bleh menang?,NOT
13,0,17742,bendi bendi,NOT
13,6,17742,lancau,NOT
13,2,17742,to hang to mem,NOT
13,6,17742,cakap pun tak btoi,NOT
13,0,17742,torma dan loca,NOT
13,6,17742,nak menang lagi,NOT
13,0,17742,lagi torma,NOT
13,6,17742,torma pak ang,NOT
13,0,17742,pak ang lor la,NOT
13,2,17742,ey ki ggt la,NOT
13,4,17742,ggwp,NOT
13,6,17742,gg,NOT
14,7,238125,double 5 ranks GG,NOT
14,7,238125,nice combo tinker ns,NOT
14,1,238125,nais combo,NOT
14,7,238125,sven kontrit pla iil net,NOT
14,1,238125,sven ,NOT
14,7,238125,ty govoril vrode net,NOT
14,7,238125,nu ofc,NOT
14,7,238125,v 6 slotov,NOT
14,7,238125,pl silnee,NOT
14,7,238125,GG,NOT
14,3,238125,gg,NOT
15,3,18834,was afk,NOT
15,3,18834,wtf,NOT
15,3,18834,sf,NOT
15,3,18834,condomn,NOT
15,9,18834,sniper you`re so dam good,NOT
15,9,18834,how can you play with him so good?,NOT
15,9,18834,ohh right click and go,NOT
15,9,18834,gg,NOT
16,0,387169,a net melhoro foi?,NOT
16,0,387169,primeira deu fail,NOT
16,6,387169,gg sk,NOT
16,6,387169,kk,NOT
16,2,387169,comend,NOT
16,3,387169,GG,NOT
17,8,175834,noob team,OFF
17,8,175834,fucking tinker,OFF
17,8,175834,HAHAHA,NOT
17,8,175834,FUCK,OFF
17,2,175834,HAHAHA,NOT
17,8,175834,SAD LA,OFF
17,0,175834,lol,NOT
17,8,175834,HAHAHA,NOT
17,9,175834,dagger in,NOT
17,8,175834,ANU YUN ENIGMA ? HAHAHA,NOT
17,1,175834,OK,NOT
17,8,175834,HAHAHA,NOT
17,5,175834,t,NOT
17,8,175834,HAHAHA,NOT
17,9,175834,WTF,NOT
17,9,175834,haha,NOT
17,8,175834,NO BUYBACK,NOT
17,9,175834,PUSH,NOT
17,9,175834,haha,NOT
17,9,175834,haha,NOT
17,8,175834,ENDNA,NOT
17,8,175834,END NA,OFF
17,7,175834,FUCK UR 1 psuh,OFF
17,8,175834,HAHAHA,NOT
17,8,175834,COME BOT LAST CLASH,NOT
17,8,175834,HAHAHA HERO BB ?,NOT
17,8,175834,SURE NA BA KAYO ?,NOT
17,8,175834,SAD,NOT
17,5,175834,Ez,OFF
17,3,175834,hahah,NOT
17,7,175834,GEGE,NOT
17,1,175834,Gg,NOT
17,9,175834,haha,NOT
17,9,175834,GGWP,NOT
17,5,175834,ez,OFF
17,5,175834,commend mne,NOT
17,8,175834,EZ,OFF
17,5,175834,ez,OFF
17,8,175834,EZ SUPP,OFF
18,7,54983,por la weba predicen quispes,NOT
18,1,54983,LOL ,NOT
18,4,54983,lo,NOT
18,7,54983,que cha pasa,NOT
18,6,54983,Ez,OFF
18,5,54983,.l.,NOT
18,1,54983,gg ,NOT
18,6,54983,for pandariam!!,NOT
18,1,54983,gg,NOT
18,6,54983,PANDA ,NOT
18,1,54983,LOL ,NOT
18,6,54983,eZ MID,OFF
18,7,54983,ezz of,OFF
18,5,54983,wk ctmr,NOT
18,7,54983,ezz,OFF
18,5,54983,te odio,NOT
18,6,54983,SEXO,NOT
19,4,91406,(,NOT
19,6,91406,))),NOT
19,5,91406,lfhje,NOT
19,4,91406,),NOT
19,0,91406,ty,NOT
19,0,91406,lol,NOT
19,0,91406,ybn,NOT
19,0,91406,)),NOT
19,6,91406,),NOT
20,7,118926,te kasna bubacka,NOT
20,9,118926,ggwp,NOT
20,5,118926,gg,NOT
21,9,243113,tOY MOTIVADO RECIEN VI A MI GORDO SMASH,NOT
21,9,243113,chichichiled led led,NOT
21,9,243113,ese mismo,NOT
21,9,243113,que querias hacrr,NOT
21,9,243113,blood mid xd,NOT
21,4,243113,why u let,NOT
21,4,243113,low skill player mid vs me,OFF
21,9,243113,listo,NOT
21,4,243113,Xd,NOT
21,0,243113,XD,NOT
21,4,243113,ez mid,OFF
21,3,243113,::'(,NOT
21,8,243113,comend tide,NOT
22,6,298079,good ult :D,NOT
22,9,298079,finish plz,OFF
22,3,298079,gg wp,NOT
22,6,298079,gg,NOT
22,1,298079,gg,NOT
22,2,298079,gg wp,NOT
22,2,298079,hate you,OFF
22,2,298079,BRUH,NOT
23,5,193533,lycan,NOT
23,5,193533,like why don't ,NOT
23,5,193533,you jungley?,NOT
23,5,193533,im depressed,NOT
23,5,193533,how bout you,NOT
23,4,193533,Lo siento no me puedo concentrar,NOT
23,4,193533,Ando en otra,NOT
23,5,193533,report pango,OFF
23,5,193533,Stole bounty,NOT
23,1,193533,Xd :V ,NOT
23,5,193533,"report pagnolierelri, too many blink",OFF
23,5,193533,"report panhandle, too many javilo",OFF
23,4,193533,gg,NOT
23,6,193533,gg,NOT
24,7,383512,&,NOT
24,1,383512,2 times ?,NOT
24,0,383512,fcuking tinker,OFF
24,2,383512,gg wp,NOT
24,1,383512,report sniper,OFF
24,1,383512,p`lz,NOT
24,1,383512,ty,NOT
25,7,242952,fkj],NOT
26,4,316342,lol,NOT
26,4,316342,omg,NOT
26,9,316342,?,NOT
26,4,316342, ),NOT
26,6,316342,GG,NOT
26,2,316342,gg,NOT
27,5,8311,gl,NOT
28,3,138771,?,NOT
28,0,138771,x,NOT
28,0,138771,x,NOT
28,0,138771,XD,NOT
28,5,138771,da pra ganha,NOT
28,0,138771,da,NOT
28,0,138771,foi bom,NOT
28,4,138771,meu yurnero,NOT
28,4,138771,joga mt,NOT
28,4,138771,sabe da lh,NOT
28,3,138771,ERZA,OFF
28,3,138771,EZ LIFE,OFF
29,2,238552,gl and have a fucking fun all,NOT
29,8,238552,you too bro ,NOT
29,2,238552,wp,NOT
29,2,238552,gg,NOT
29,3,238552,gg,NOT
29,1,238552,gg am ez,OFF
30,3,258617,?,NOT
31,0,127135,Currently OfflineLast Online 2 mins ago,NOT
31,0,127135,Currently OfflineLast Online 4 mins ago,NOT
31,0,127135,Currently Online,NOT
31,0,127135,pause,NOT
31,0,127135,he will be back,NOT
31,0,127135,hes online,NOT
31,4,127135,ok,NOT
31,4,127135,who likes pizza,NOT
31,0,127135,Currently In-GameDota 2Join Game,NOT
31,2,127135,same,NOT
31,9,127135,ez team,OFF
31,0,127135,pause,NOT
31,0,127135,hes almost here,NOT
31,0,127135,please,NOT
31,7,127135,no,NOT
31,7,127135,Dios llego,NOT
31,0,127135,lol,NOT
31,8,127135,hola pyudge,NOT
31,0,127135,hola,NOT
31,9,127135,lol,NOT
31,0,127135,lol,NOT
31,9,127135,muere,NOT
31,2,127135,lmao,NOT
31,3,127135,ooops,NOT
31,2,127135,he'll come back,NOT
31,2,127135,we waited for your peruvian invoker,OFF
31,2,127135,so plz,NOT
31,8,127135,no is mmr ,NOT
31,8,127135,loser,OFF
31,4,127135,his palms are just a bit sweaty,NOT
31,4,127135,his knees are weak,NOT
31,2,127135,please pause he's coming,NOT
31,2,127135,power went out,NOT
31,2,127135,it's back,NOT
31,2,127135,....,NOT
31,7,127135,ranked?,NOT
31,4,127135,ti,NOT
31,1,127135,Rofl,NOT
31,7,127135,normal..,NOT
31,2,127135,wait you noobs,OFF
31,8,127135,F9,NOT
31,7,127135,nop,NOT
31,4,127135,ti2017-2,NOT
31,8,127135,2 more,NOT
31,4,127135,legendary Sepiroth Silencer,NOT
31,2,127135,faggots know they can't win with pudge here,OFF
31,6,127135,ya me lo viole,NOT
31,6,127135,toda mi chele le caera en su espalda,NOT
31,0,127135,ty,NOT
31,3,127135,lol,NOT
31,1,127135,there he is,NOT
31,2,127135,you deserved that you faggots,OFF
31,3,127135,viole who?,NOT
31,1,127135,there he is guyz,NOT
31,2,127135,have some karma,NOT
31,2,127135,on us,NOT
31,3,127135,lol viper what happened?,NOT
31,3,127135,noob,NOT
31,2,127135,trash,OFF
31,2,127135,i understand why you kept unpausing,NOT
31,2,127135,you're garbage as fuck,OFF
31,7,127135,LOL,NOT
31,1,127135,gegepw,NOT
31,2,127135,gg,NOT
31,0,127135,gg,NOT
31,3,127135,gg,NOT
31,2,127135,trash,OFF
31,4,127135,gg,NOT
32,0,23821,OMG,NOT
32,0,23821,i got 2k alch,NOT
32,0,23821,4vs4,NOT
32,0,23821,Go,NOT
32,8,23821,no,NOT
32,8,23821,Storm is afking,NOT
32,8,23821,got shadow amulet,NOT
32,8,23821,and is running to just afk in the jungel,NOT
32,8,23821,end,OFF
32,0,23821,pl ,NOT
32,0,23821,pls stop,OFF
32,0,23821,ez pl,OFF
32,0,23821,SO EZ,OFF
32,7,23821,lol,NOT
32,0,23821,u r fucknig bot,OFF
33,2,132450,"cmon we have woods, its equal",NOT
33,0,132450,rmk?,NOT
33,0,132450,"Guys if you could report bloodseeker, that will be grateful",OFF
33,0,132450,"if you dont want people like him in your games, i would suggest mute/report",OFF
33,0,132450,ty,NOT
33,7,132450,gg,NOT
33,7,132450,gg,NOT
33,7,132450,finish,OFF
33,0,132450,man im buyin wards 19 min,NOT
33,0,132450,this aint fun at all,NOT
33,0,132450,cant believe,NOT
33,0,132450,we won,NOT
33,0,132450,with this bs,OFF
33,0,132450,megalul,NOT
33,0,132450,LUL,NOT
33,0,132450,bad teammates,OFF
33,0,132450,they used you,NOT
33,0,132450,gg,NOT
34,8,229605,hf,NOT
34,7,229605,report involk,OFF
34,3,229605,DOG,OFF
34,3,229605,NICE,NOT
34,3,229605,DIVE,NOT
34,3,229605,DOG,OFF
34,0,229605,gg,NOT
34,4,229605,gg,NOT
34,9,229605,bg,NOT
35,0,96993,wp,NOT
35,2,96993,:*,NOT
35,9,96993,*,NOT
35,2,96993,)),NOT
35,9,96993,:D,NOT
35,9,96993,gg,NOT
35,9,96993,kotl,NOT
35,9,96993,sosi,NOT
36,2,324948,ff,OFF
36,2,324948,ff,OFF
37,5,4503,)),NOT
37,5,4503,),NOT
37,5,4503,),NOT
37,5,4503,1-12,NOT
37,8,4503,bpb,NOT
38,2,259235,hf,NOT
38,8,259235,gg lads,NOT
38,1,259235,mant its ur throne ,NOT
38,5,259235,go next,NOT
38,5,259235,living armor lvl 4,NOT
38,5,259235,0 incentives,NOT
38,2,259235,wp,NOT
38,2,259235,go next mb?,NOT
38,9,259235,ye go next,OFF
38,1,259235,ez,OFF
38,9,259235,gg our woods reported by 4 man,OFF
38,5,259235,cant be blamed,NOT
38,8,259235,OH i have an lc,NOT
38,8,259235,LMASO,NOT
38,5,259235,i have insta ruiners,NOT
38,5,259235,tree got armor on lvl 4,NOT
38,6,259235,194),NOT
38,6,259235,not worth it,NOT
38,5,259235,ahahg,NOT
38,7,259235,:DDDDDDDDDDD,NOT
38,1,259235,nice ulti,NOT
38,5,259235,ult illusion,NOT
38,9,259235,he was talking,NOT
38,9,259235,he has such high mmr,NOT
38,5,259235,thats what they are taught in russia,NOT
38,9,259235,he is so good,NOT
38,9,259235,ahahahahah,NOT
38,9,259235,ye its russian,NOT
38,6,259235,),NOT
38,6,259235,this stupid cunt cant understand simple things,OFF
38,6,259235,i dont know how they living,NOT
38,5,259235,ahahaa,NOT
38,8,259235,something something who gives a shit,OFF
38,7,259235,what a trash player ,OFF
38,7,259235,END,OFF
38,7,259235,THANKS ,NOT
38,1,259235,ty legion,NOT
38,9,259235,wp,NOT
39,4,317996,?,NOT
39,3,317996,gg,NOT
39,4,317996,nice pick silebcer,NOT
40,5,165226,TEAM SB HAHAHA,NOT
40,5,165226,TEAM SB FUCK,OFF
40,5,165226,SB NO MORE HAHAHA,NOT
40,6,165226,sad,NOT
40,2,165226,end,OFF
40,5,165226,SAD,NOT
40,5,165226,EZ,OFF
40,8,165226,g,NOT
40,8,165226,g,NOT
40,2,165226,ez,OFF
41,8,335432,+,NOT
41,1,335432,gl hf,NOT
41,5,335432,bl nhf,NOT
41,9,335432,gg hf,NOT
41,1,335432,"That's rude, old man",NOT
41,9,335432,gl hf *,NOT
41,8,335432,roflanebalk,NOT
41,8,335432,(,NOT
41,1,335432,"u mad, bro>",OFF
41,9,335432,haha,NOT
41,9,335432,im not,NOT
41,9,335432,lol,NOT
41,1,335432,k <3,NOT
41,9,335432,XD,NOT
41,3,335432,LOL,NOT
41,8,335432,ROFLANEBALO,NOT
41,3,335432,CK stupid,OFF
41,8,335432,+,NOT
41,9,335432,xd,NOT
41,1,335432,worth it,NOT
41,8,335432,xD,NOT
41,9,335432,rly,NOT
41,1,335432,"I resurrect in 30 seconds, your tower never does",NOT
41,8,335432,xD,NOT
41,9,335432,makes sense,NOT
41,1,335432,"Having a shitty game, making excuses not to tilt :D",NOT
41,8,335432,hi,NOT
41,1,335432,Rage quit,OFF
41,7,335432,lol,NOT
41,8,335432,This my sk,NOT
41,8,335432,don't touch him,NOT
41,1,335432,"Jk, man",NOT
41,8,335432,:D,NOT
41,8,335432,i know,NOT
41,1,335432,What if he want's to be touched?,NOT
41,8,335432,lmao,NOT
41,1,335432,Just saying,NOT
41,8,335432,i don't think rhis,NOT
41,8,335432,this,NOT
41,1,335432,"If you truly want him to be happy, you have to let him go",NOT
41,8,335432,)),NOT
41,8,335432,+,NOT
41,8,335432,_,NOT
41,1,335432,"Feels good, man",NOT
41,8,335432,DOVIYOBIVALSA,NOT
41,8,335432,)),NOT
41,8,335432,fells good,NOT
41,8,335432,?,NOT
41,8,335432,zeus,NOT
41,8,335432,1.2 k,NOT
41,3,335432,Zeus,NOT
41,9,335432,power ranger,NOT
41,3,335432,Retard,OFF
41,3,335432,Mider huev,NOT
41,3,335432,Pizda kotoraya sosnula sf,NOT
41,3,335432,Sf,NOT
41,3,335432,Ya etomu dalbaebu wardy stavil suka na mid ,NOT
41,8,335432,fells good,NOT
41,8,335432,xD,NOT
41,1,335432,:D,NOT
41,1,335432,"Nice bkb, man",NOT
41,1,335432,5 seconds?,NOT
41,9,335432,saves me,NOT
41,9,335432,hehee,NOT
41,7,335432,lol ck almost die on illusion,NOT
41,9,335432,boring,NOT
41,9,335432,haha,NOT
41,9,335432,GGWP,NOT
41,9,335432,afk,NOT
41,9,335432,pl,NOT
41,9,335432,lmao,NOT
41,8,335432,),NOT
41,8,335432,+,NOT
41,4,335432,kOTEL,NOT
41,9,335432,ggwp,NOT
41,7,335432,gg,NOT
41,1,335432,gg wp,NOT
41,6,335432,gg wp,NOT
41,9,335432,wp kotl,NOT
41,9,335432,commended,NOT
42,1,58238,reported nyx,OFF
42,6,58238,report lc,OFF
42,6,58238,thx,NOT
42,3,58238,i have full team of russians ,OFF
42,3,58238,i need more reports,OFF
42,6,58238,ahahah,NOT
42,0,58238,'slaty paja' says we are russains!!!,OFF
42,1,58238,=),NOT
42,0,58238,AHHHA,NOT
42,6,58238,pause pls,NOT
42,6,58238,Rec,NOT
42,6,58238,pause,NOT
42,6,58238,rats,OFF
42,6,58238,),NOT
42,6,58238,)),NOT
42,1,58238,",.",NOT
42,3,58238,enough,NOT
42,3,58238,just play,NOT
42,9,58238,w8 my friend pls,NOT
42,5,58238,u poslka cunt shut the fuck up and wait ,OFF
42,5,58238,here is no free win,NOT
42,3,58238,:DD,NOT
42,3,58238,not polska,NOT
42,6,58238,gj,NOT
42,4,58238,24 damag lega... ))),NOT
42,4,58238,haha ),NOT
42,6,58238,report lc,OFF
42,3,58238,no,NOT
42,6,58238,yes,NOT
42,3,58238,he is good guy,NOT
42,4,58238,you better ?),NOT
42,3,58238,i like him,NOT
42,3,58238,?D,NOT
42,3,58238,lmao,NOT
42,6,58238,i farm creaps,NOT
42,1,58238,report mirana and queen,OFF
42,1,58238,and nyx,NOT
42,1,58238,ty,NOT
42,1,58238,fucking feeding team,OFF
42,7,58238,),NOT
42,3,58238,gg,NOT
42,6,58238,gg,NOT
43,6,137650,nice invis rune,NOT
43,6,137650,nicee,NOT
43,6,137650,axe come,NOT
43,7,137650,w8,NOT
43,7,137650,w8 guys,NOT
43,7,137650,hes coming,NOT
43,6,137650,gg,NOT
43,5,137650,E,NOT
43,5,137650,Ez,OFF
43,5,137650,ez,OFF
43,5,137650,gg,NOT
43,9,137650,eazy,OFF
43,8,137650,:D ,NOT
44,8,260596,JUG AGAIN,NOT
45,0,62423,phone sec,NOT
45,3,62423,1 min pls,NOT
45,6,62423,klk,NOT
45,6,62423,ok,NOT
45,3,62423,<3,NOT
45,6,62423,no,NOT
45,3,62423,;/,NOT
45,6,62423,sory,NOT
45,0,62423,no gay i like that :D,OFF
45,3,62423,8=====D :/,NOT
45,6,62423,...,NOT
45,9,62423,where are u from guys,NOT
45,0,62423,Poland,NOT
45,7,62423,welp,NOT
45,0,62423,g,NOT
45,0,62423,?,NOT
45,5,62423,g,NOT
45,2,62423,my pizza is coming,NOT
45,2,62423,ty\,NOT
45,9,62423,kurva man,NOT
45,3,62423,lol,NOT
45,3,62423,lol,NOT
45,3,62423,lol rlly,NOT
45,3,62423,lol,NOT
45,3,62423,lol,NOT
45,3,62423,gg wp,NOT
45,3,62423,nice fkn chase,NOT
45,3,62423,rtz is proud,NOT
45,9,62423, U NOOB,OFF
45,3,62423,yeye ,NOT
45,3,62423,love you too,NOT
45,3,62423,gj,NOT
45,3,62423,gg,NOT
45,0,62423,that was nice,NOT
45,9,62423,gg,NOT
45,0,62423,admin pudge :D,NOT
45,4,62423,Gg,NOT
45,5,62423,gg,NOT
45,0,62423,wwp wp,NOT
46,3,188806,LMAO,NOT
46,1,188806,So desperate for a win,NOT
46,1,188806,haha its sad,OFF
46,1,188806,;* <3,NOT
46,2,188806,bye,NOT
47,6,2418,GG WP GL GL,NOT
48,8,305005,ty,NOT
48,7,305005,yo,NOT
48,5,305005,so much alg lol,NOT
48,5,305005,:S,NOT
48,6,305005,gg,NOT
49,0,310714,GG,NOT
49,2,310714,(,NOT
49,2,310714,),NOT
49,2,310714,gg,NOT
49,0,310714,))),NOT
49,2,310714,GG,NOT
50,5,277755,?,NOT
50,4,277755,???,NOT
50,5,277755,g,NOT
50,5,277755,XD,NOT
50,5,277755,XD,NOT
50,8,277755,PA ours jungle ,NOT
50,8,277755,go pudge,NOT
50,8,277755,gj,NOT
50,9,277755,report pa,OFF
50,5,277755,?,NOT
50,4,277755,bEST VOKER,NOT
50,8,277755,like pa ,NOT
50,8,277755,;),NOT
50,5,277755,reprot ,OFF
50,5,277755,necro,NOT
50,5,277755,ty,NOT
50,4,277755,Ez mid ty,OFF
50,4,277755,??,NOT
50,5,277755,?,NOT
50,4,277755,7-5??,NOT
50,4,277755,uebishe,NOT
50,4,277755,bEST VOKER IN EU XD,NOT
50,4,277755,teach me pls,NOT
50,5,277755,xDDDDDDDDDDD,NOT
50,5,277755,gg,NOT
50,5,277755,report,OFF
50,5,277755,necro,NOT
50,5,277755,ty,NOT
50,4,277755,???,NOT
50,4,277755,EZ,OFF
50,5,277755,gg wp,NOT
50,4,277755,Go def,NOT
50,4,277755,5 min,NOT
50,9,277755,gg,NOT
50,8,277755,gg,NOT
50,8,277755,report invoker and pa ,OFF
51,2,46794,As if u didnt TP there,NOT
51,2,46794,I even heard the sound,NOT
51,9,46794,ik,NOT
51,9,46794,HAHA,NOT
51,2,46794,NO,NOT
51,2,46794,gg,NOT
51,3,46794,gg ,NOT
52,4,221093,gl hf,NOT
52,7,221093,next,NOT
52,0,221093,)?,NOT
53,5,331687,morph,NOT
53,5,331687,nice carry,NOT
53,4,331687,NICE beast,NOT
53,0,331687,go end,OFF
53,0,331687,pls,NOT
53,9,331687,tarraske and end,OFF
53,0,331687,tron pls,NOT
53,8,331687,?,NOT
53,8,331687,stfu,OFF
53,8,331687,u already def,NOT
53,5,331687,huesos,NOT
53,4,331687,Bg,NOT
53,4,331687,report beast,OFF
53,4,331687,pls,NOT
54,4,219802,end,OFF
54,4,219802,nakaka puta ka naman pudge,NOT
54,0,219802,Ez mid,OFF
54,3,219802,o.o,NOT
54,8,219802,?,NOT
54,3,219802,axe said pause recon i guess?,NOT
54,8,219802,???,NOT
54,3,219802,cant understand english?,OFF
54,8,219802,57 secs?,NOT
54,8,219802,he cant rc?,NOT
54,6,219802,dead,NOT
54,4,219802,wait,NOT
54,3,219802,1min i guess :O tnx,NOT
54,7,219802,already 1 min,NOT
54,7,219802,from SF pausing,NOT
54,3,219802,just another min xD,NOT
54,4,219802,haha,NOT
54,4,219802,Yeah,NOT
54,3,219802,thanks,NOT
54,2,219802,HALIMAW!!!,NOT
54,2,219802,HALIMAW!!!,NOT
54,5,219802,END MID GUTS,OFF
54,4,219802,ez mid,OFF
54,4,219802,btw,NOT
54,3,219802,lol xD,NOT
54,4,219802,haha,NOT
54,4,219802,joke,NOT
54,2,219802,def,NOT
54,2,219802,def,NOT
54,3,219802,ggwp,NOT
55,6,108266,see that,NOT
55,2,108266,OE CLOCK,NOT
55,2,108266,LET ME DANCE PLZ,NOT
55,2,108266,XD,NOT
55,6,108266,lol,NOT
55,2,108266,HANDS UP,NOT
55,2,108266,HANDS DOWN,NOT
55,6,108266,lol,NOT
55,2,108266,LOL,NOT
55,0,108266,gg sf,NOT
55,6,108266,brew that's the latest radiance,NOT
55,6,108266,rip,NOT
55,3,108266,report troll,OFF
55,3,108266,ty,NOT
55,7,108266,nice counter pick,NOT
55,3,108266,ez mid,OFF
55,8,108266,lol,NOT
55,2,108266,again,NOT
55,8,108266,gg wp,NOT
55,2,108266,hate u clck,OFF
55,8,108266,lol,NOT
55,8,108266,commend team,NOT
55,2,108266,and ricki,NOT
55,5,108266,lel,NOT
55,6,108266,sorry man,NOT
56,3,50164,Gg,NOT
56,0,50164,gg,NOT
56,3,50164,xD,NOT
57,0,75228,gg,NOT
57,6,75228,),NOT
57,8,75228,gg wp ns,NOT
57,8,75228,Sorry ns,NOT
57,1,75228,EZ for pudge,OFF
57,1,75228,EZ,OFF
58,6,334947,?,NOT
58,6,334947,gg,NOT
59,5,277614,susntrike,NOT
59,5,277614,is reakl,NOT
59,6,277614,?,NOT
59,3,277614,pro mid,NOT
60,8,78069,hitruga,NOT
60,7,78069,:D,NOT
60,8,78069,GG,NOT
60,8,78069,WP,NOT
60,8,78069,blin,NOT
60,8,78069,pisal ,NOT
60,5,78069,gg wp,NOT
60,5,78069,Gl next,NOT
60,7,78069,GG WP,NOT
61,9,303290,gl hf,NOT
61,8,303290,who's gonna mid?,NOT
61,9,303290,Timber,NOT
61,0,303290,ya,NOT
61,9,303290,udachi i veseloi igra,NOT
61,9,303290,GO FF,OFF
61,7,303290,Lol,NOT
61,7,303290,wp,NOT
61,1,303290,),NOT
61,7,303290,gf[[f[f,OFF
61,1,303290,..,NOT
61,4,303290,gg,NOT
62,4,358514,5800,NOT
62,1,358514,),NOT
62,2,358514,+,NOT
63,1,80366,?,NOT
63,1,80366,?,NOT
63,6,80366,GG,NOT
63,1,80366,gg ez,OFF
64,3,304731,jaja,NOT
64,0,304731,gg,NOT
64,0,304731,ez,OFF
64,3,304731,EZ,OFF
65,1,175260,ahhah,NOT
65,4,175260,lol,NOT
65,0,175260,"..!.,",NOT
65,9,175260,),NOT
65,0,175260,),NOT
65,9,175260,WP,NOT
65,9,175260,Solo play,NOT
65,9,175260,Thanks for game!,NOT
65,3,175260,gg,NOT
65,0,175260,sniper noob,OFF
66,4,14975,i am winer,NOT
67,5,111537,Cerf,NOT
67,4,111537,report bone,OFF
67,2,111537,thx bone for win,NOT
67,8,111537,+,NOT
68,8,133968,"hard luck Luna, should of get atleast a kill there",NOT
68,8,133968,"merry chirstmas everyone, happy dota-ing",NOT
68,0,133968,just a little longer thx,NOT
68,0,133968,faggots,OFF
68,5,133968,sorry pa your team ran you into our fountain,NOT
68,7,133968,Xd,NOT
68,1,133968,And the fountain nearly die hey ?,NOT
68,1,133968,RIGHT SPEC?,NOT
68,5,133968,nah the fountain was loling all the way,NOT
68,7,133968,?,NOT
68,6,133968,gg,NOT
68,8,133968,ggwp,NOT
68,0,133968,gg,NOT
68,6,133968,gg,NOT
68,9,133968,ggwp,NOT
69,7,243603,wtf bois,NOT
69,8,243603,stay afk,NOT
69,8,243603,he abandoned,NOT
69,0,243603,grats dups,NOT
69,0,243603,sups,NOT
70,4,198983,lol,NOT
70,7,198983,stun al creep crjo,NOT
70,7,198983,XD,NOT
70,7,198983,muere mrd,NOT
70,3,198983,sry,NOT
70,6,198983,np,NOT
