221,20,gg,NOT
222,21,tOY MOTIVADO RECIEN VI A MI GORDO SMASH,NOT
223,21,chichichiled led led,NOT
224,21,ese mismo,NOT
225,21,que querias hacrr,NOT
226,21,blood mid xd,NOT
227,21,why u let,NOT
228,21,low skill player mid vs me,OFF
229,21,listo,NOT
230,21,Xd,NOT
231,21,XD,NOT
232,21,ez mid,OFF
233,21,::'(,NOT
234,21,comend tide,NOT
235,22,good ult :D,NOT
236,22,finish plz,OFF
237,22,gg wp,NOT
238,22,gg,NOT
239,22,gg,NOT
240,22,gg wp,NOT
241,22,hate you,OFF
242,22,BRUH,NOT
243,23,lycan,NOT
244,23,like why don't ,NOT
245,23,you jungley?,NOT
246,23,im depressed,NOT
247,23,how bout you,NOT
248,23,Lo siento no me puedo concentrar,NOT
249,23,Ando en otra,NOT
250,23,report pango,OFF
251,23,Stole bounty,NOT
252,23,Xd :V ,NOT
253,23,"report pagnolierelri, too many blink",OFF
254,23,"report panhandle, too many javilo",OFF
255,23,gg,NOT
256,23,gg,NOT
257,24,&,NOT
258,24,2 times ?,NOT
259,24,fcuking tinker,OFF
260,24,gg wp,NOT
261,24,report sniper,OFF
262,24,p`lz,NOT
263,24,ty,NOT
264,25,fkj],NOT
265,26,lol,NOT
266,26,omg,NOT
267,26,?,NOT
268,26, ),NOT
269,26,GG,NOT
270,26,gg,NOT
271,27,gl,NOT
272,28,?,NOT
273,28,x,NOT
274,28,x,NOT
275,28,XD,NOT
276,28,da pra ganha,NOT
277,28,da,NOT
278,28,foi bom,NOT
279,28,meu yurnero,NOT
280,28,joga mt,NOT
281,28,sabe da lh,NOT
282,28,ERZA,OFF
283,28,EZ LIFE,OFF
284,29,gl and have a fucking fun all,NOT
285,29,you too bro ,NOT
286,29,wp,NOT
287,29,gg,NOT
288,29,gg,NOT
289,29,gg am ez,OFF
290,30,?,NOT
291,31,Currently OfflineLast Online 2 mins ago,NOT
292,31,Currently OfflineLast Online 4 mins ago,NOT
293,31,Currently Online,NOT
294,31,pause,NOT
295,31,he will be back,NOT
296,31,hes online,NOT
297,31,ok,NOT
298,31,who likes pizza,NOT
299,31,Currently In-GameDota 2Join Game,NOT
300,31,same,NOT
301,31,ez team,OFF
302,31,pause,NOT
303,31,hes almost here,NOT
304,31,please,NOT
305,31,no,NOT
306,31,Dios llego,NOT
307,31,lol,NOT
308,31,hola pyudge,NOT
309,31,hola,NOT
310,31,lol,NOT
311,31,lol,NOT
312,31,muere,NOT
313,31,lmao,NOT
314,31,ooops,NOT
315,31,he'll come back,NOT
316,31,we waited for your peruvian invoker,OFF
317,31,so plz,NOT
318,31,no is mmr ,NOT
319,31,loser,OFF
320,31,his palms are just a bit sweaty,NOT
321,31,his knees are weak,NOT
322,31,please pause he's coming,NOT
323,31,power went out,NOT
324,31,it's back,NOT
325,31,....,NOT
326,31,ranked?,NOT
327,31,ti,NOT
328,31,Rofl,NOT
329,31,normal..,NOT
330,31,wait you noobs,OFF
331,31,F9,NOT
332,31,nop,NOT
333,31,ti2017-2,NOT
334,31,2 more,NOT
335,31,legendary Sepiroth Silencer,NOT
336,31,faggots know they can't win with pudge here,OFF
337,31,ya me lo viole,NOT
338,31,toda mi chele le caera en su espalda,NOT
339,31,ty,NOT
340,31,lol,NOT
341,31,there he is,NOT
342,31,you deserved that you faggots,OFF
343,31,viole who?,NOT
344,31,there he is guyz,NOT
345,31,have some karma,NOT
346,31,on us,NOT
347,31,lol viper what happened?,NOT
348,31,noob,OFF
349,31,trash,OFF
350,31,i understand why you kept unpausing,NOT
351,31,you're garbage as fuck,OFF
352,31,LOL,NOT
353,31,gegepw,NOT
354,31,gg,NOT
355,31,gg,NOT
356,31,gg,NOT
357,31,trash,OFF
358,31,gg,NOT
359,32,OMG,NOT
360,32,i got 2k alch,NOT
361,32,4vs4,NOT
362,32,Go,NOT
363,32,no,NOT
364,32,Storm is afking,NOT
365,32,got shadow amulet,NOT
366,32,and is running to just afk in the jungel,NOT
367,32,end,OFF
368,32,pl ,NOT
369,32,pls stop,OFF
370,32,ez pl,OFF
371,32,SO EZ,OFF
372,32,lol,NOT
373,32,u r fucknig bot,OFF
374,33,"cmon we have woods, its equal",NOT
375,33,rmk?,NOT
376,33,"Guys if you could report bloodseeker, that will be grateful",OFF
377,33,"if you dont want people like him in your games, i would suggest mute/report",OFF
378,33,ty,NOT
379,33,gg,NOT
380,33,gg,NOT
381,33,finish,OFF
382,33,man im buyin wards 19 min,NOT
383,33,this aint fun at all,NOT
384,33,cant believe,NOT
385,33,we won,NOT
386,33,with this bs,OFF
387,33,megalul,NOT
388,33,LUL,NOT
389,33,bad teammates,OFF
390,33,they used you,NOT
391,33,gg,NOT
392,34,hf,NOT
393,34,report involk,OFF
394,34,DOG,OFF
395,34,NICE,NOT
396,34,DIVE,NOT
397,34,DOG,OFF
398,34,gg,NOT
399,34,gg,NOT
400,34,bg,NOT
401,35,wp,NOT
402,35,:*,NOT
403,35,*,NOT
404,35,)),NOT
405,35,:D,NOT
406,35,gg,NOT
407,35,kotl,NOT
408,35,sosi,NOT
409,36,ff,OFF
410,36,ff,OFF
411,37,)),NOT
412,37,),NOT
413,37,),NOT
414,37,1-12,NOT
415,37,bpb,NOT
416,38,hf,NOT
417,38,gg lads,NOT
418,38,mant its ur throne ,NOT
419,38,go next,OFF
420,38,living armor lvl 4,NOT
421,38,0 incentives,NOT
422,38,wp,NOT
423,38,go next mb?,OFF
424,38,ye go next,OFF
425,38,ez,OFF
426,38,gg our woods reported by 4 man,OFF
427,38,cant be blamed,NOT
428,38,OH i have an lc,NOT
429,38,LMASO,NOT
430,38,i have insta ruiners,NOT
431,38,tree got armor on lvl 4,NOT
432,38,194),NOT
433,38,not worth it,NOT
434,38,ahahg,NOT
435,38,:DDDDDDDDDDD,NOT
436,38,nice ulti,NOT
437,38,ult illusion,NOT
438,38,he was talking,NOT
439,38,he has such high mmr,NOT
440,38,thats what they are taught in russia,NOT
441,38,he is so good,NOT
442,38,ahahahahah,NOT
443,38,ye its russian,NOT
444,38,),NOT
445,38,this stupid cunt cant understand simple things,OFF
446,38,i dont know how they living,NOT
447,38,ahahaa,NOT
448,38,something something who gives a shit,OFF
449,38,what a trash player ,OFF
450,38,END,OFF
451,38,THANKS ,NOT
452,38,ty legion,NOT
453,38,wp,NOT
454,39,?,NOT
455,39,gg,NOT
456,39,nice pick silebcer,NOT
457,40,TEAM SB HAHAHA,NOT
458,40,TEAM SB FUCK,OFF
459,40,SB NO MORE HAHAHA,NOT
460,40,sad,NOT
461,40,end,OFF
462,40,SAD,NOT
463,40,EZ,OFF
464,40,g,NOT
465,40,g,NOT
466,40,ez,OFF
467,41,+,NOT
468,41,gl hf,NOT
469,41,bl nhf,NOT
470,41,gg hf,NOT
471,41,"That's rude, old man",NOT
472,41,gl hf *,NOT
473,41,roflanebalk,NOT
474,41,(,NOT
475,41,"u mad, bro>",OFF
476,41,haha,NOT
477,41,im not,NOT
478,41,lol,NOT
479,41,k <3,NOT
480,41,XD,NOT
481,41,LOL,NOT
482,41,ROFLANEBALO,NOT
483,41,CK stupid,OFF
484,41,+,NOT
485,41,xd,NOT
486,41,worth it,NOT
487,41,xD,NOT
488,41,rly,NOT
489,41,"I resurrect in 30 seconds, your tower never does",NOT
490,41,xD,NOT
491,41,makes sense,NOT
492,41,"Having a shitty game, making excuses not to tilt :D",NOT
493,41,hi,NOT
494,41,Rage quit,OFF
495,41,lol,NOT
496,41,This my sk,NOT
497,41,don't touch him,NOT
498,41,"Jk, man",NOT
499,41,:D,NOT
500,41,i know,NOT
501,41,What if he want's to be touched?,NOT
502,41,lmao,NOT
503,41,Just saying,NOT
504,41,i don't think rhis,NOT
505,41,this,NOT
506,41,"If you truly want him to be happy, you have to let him go",NOT
507,41,)),NOT
508,41,+,NOT
509,41,_,NOT
510,41,"Feels good, man",NOT
511,41,DOVIYOBIVALSA,NOT
512,41,)),NOT
513,41,fells good,NOT
514,41,?,NOT
515,41,zeus,NOT
516,41,1.2 k,NOT
517,41,Zeus,NOT
518,41,power ranger,NOT
519,41,Retard,OFF
520,41,Mider huev,NOT
521,41,Pizda kotoraya sosnula sf,NOT
522,41,Sf,NOT
523,41,Ya etomu dalbaebu wardy stavil suka na mid ,NOT
524,41,fells good,NOT
525,41,xD,NOT
526,41,:D,NOT
527,41,"Nice bkb, man",NOT
528,41,5 seconds?,NOT
529,41,saves me,NOT
530,41,hehee,NOT
531,41,lol ck almost die on illusion,NOT
532,41,boring,NOT
533,41,haha,NOT
534,41,GGWP,NOT
535,41,afk,NOT
536,41,pl,NOT
537,41,lmao,NOT
538,41,),NOT
539,41,+,NOT
540,41,kOTEL,NOT
541,41,ggwp,NOT
542,41,gg,NOT
543,41,gg wp,NOT
544,41,gg wp,NOT
545,41,wp kotl,NOT
546,41,commended,NOT
547,42,reported nyx,OFF
548,42,report lc,OFF
549,42,thx,NOT
550,42,i have full team of russians ,OFF
551,42,i need more reports,OFF
552,42,ahahah,NOT
553,42,'slaty paja' says we are russains!!!,OFF
554,42,=),NOT
555,42,AHHHA,NOT
556,42,pause pls,NOT
557,42,Rec,NOT
558,42,pause,NOT
559,42,rats,OFF
560,42,),NOT
561,42,)),NOT
562,42,",.",NOT
563,42,enough,NOT
564,42,just play,NOT
565,42,w8 my friend pls,NOT
566,42,u poslka cunt shut the fuck up and wait ,OFF
567,42,here is no free win,NOT
568,42,:DD,NOT
569,42,not polska,NOT
570,42,gj,NOT
571,42,24 damag lega... ))),NOT
572,42,haha ),NOT
573,42,report lc,OFF
574,42,no,NOT
575,42,yes,NOT
576,42,he is good guy,NOT
577,42,you better ?),NOT
578,42,i like him,NOT
579,42,?D,NOT
580,42,lmao,NOT
581,42,i farm creaps,NOT
582,42,report mirana and queen,OFF
583,42,and nyx,NOT
584,42,ty,NOT
585,42,fucking feeding team,OFF
586,42,),NOT
587,42,gg,NOT
588,42,gg,NOT
589,43,nice invis rune,NOT
590,43,nicee,NOT
591,43,axe come,NOT
592,43,w8,NOT
593,43,w8 guys,NOT
594,43,hes coming,NOT
595,43,gg,NOT
596,43,E,NOT
597,43,Ez,OFF
598,43,ez,OFF
599,43,gg,NOT
600,43,eazy,OFF
601,43,:D ,NOT
602,44,JUG AGAIN,NOT
603,45,phone sec,NOT
604,45,1 min pls,NOT
605,45,klk,NOT
606,45,ok,NOT
607,45,<3,NOT
608,45,no,NOT
609,45,;/,NOT
610,45,sory,NOT
611,45,no gay i like that :D,OFF
612,45,8=====D :/,NOT
613,45,...,NOT
614,45,where are u from guys,NOT
615,45,Poland,NOT
616,45,welp,NOT
617,45,g,NOT
618,45,?,NOT
619,45,g,NOT
620,45,my pizza is coming,NOT
621,45,ty\,NOT
622,45,kurva man,NOT
623,45,lol,NOT
624,45,lol,NOT
625,45,lol rlly,NOT
626,45,lol,NOT
627,45,lol,NOT
628,45,gg wp,NOT
629,45,nice fkn chase,NOT
630,45,rtz is proud,NOT
631,45, U NOOB,OFF
632,45,yeye ,NOT
633,45,love you too,NOT
634,45,gj,NOT
635,45,gg,NOT
636,45,that was nice,NOT
637,45,gg,NOT
638,45,admin pudge :D,NOT
639,45,Gg,NOT
640,45,gg,NOT
641,45,wwp wp,NOT
642,46,LMAO,NOT
643,46,So desperate for a win,NOT
644,46,haha its sad,OFF
645,46,;* <3,NOT
646,46,bye,NOT
647,47,GG WP GL GL,NOT
648,48,ty,NOT
649,48,yo,NOT
650,48,so much alg lol,NOT
651,48,:S,NOT
652,48,gg,NOT
653,49,GG,NOT
654,49,(,NOT
655,49,),NOT
656,49,gg,NOT
657,49,))),NOT
658,49,GG,NOT
659,50,?,NOT
660,50,???,NOT
661,50,g,NOT
662,50,XD,NOT
663,50,XD,NOT
664,50,PA ours jungle ,NOT
665,50,go pudge,NOT
666,50,gj,NOT
667,50,report pa,OFF
668,50,?,NOT
669,50,bEST VOKER,NOT
670,50,like pa ,NOT
671,50,;),NOT
672,50,reprot ,OFF
673,50,necro,NOT
674,50,ty,NOT
675,50,Ez mid ty,OFF
676,50,??,NOT
677,50,?,NOT
678,50,7-5??,NOT
679,50,uebishe,NOT
680,50,bEST VOKER IN EU XD,NOT
681,50,teach me pls,NOT
682,50,xDDDDDDDDDDD,NOT
683,50,gg,NOT
684,50,report,OFF
685,50,necro,NOT
686,50,ty,NOT
687,50,???,NOT
688,50,EZ,OFF
689,50,gg wp,NOT
690,50,Go def,NOT
691,50,5 min,NOT
692,50,gg,NOT
693,50,gg,NOT
694,50,report invoker and pa ,OFF
695,51,As if u didnt TP there,NOT
696,51,I even heard the sound,NOT
697,51,ik,NOT
698,51,HAHA,NOT
699,51,NO,NOT
700,51,gg,NOT
701,51,gg ,NOT
702,52,gl hf,NOT
703,52,next,NOT
704,52,)?,NOT
705,53,morph,NOT
706,53,nice carry,NOT
707,53,NICE beast,NOT
708,53,go end,OFF
709,53,pls,NOT
710,53,tarraske and end,OFF
711,53,tron pls,NOT
712,53,?,NOT
713,53,stfu,OFF
714,53,u already def,NOT
715,53,huesos,NOT
716,53,Bg,NOT
717,53,report beast,OFF
718,53,pls,NOT
719,54,end,OFF
720,54,nakaka puta ka naman pudge,NOT
721,54,Ez mid,OFF
722,54,o.o,NOT
723,54,?,NOT
724,54,axe said pause recon i guess?,NOT
725,54,???,NOT
726,54,cant understand english?,OFF
727,54,57 secs?,NOT
728,54,he cant rc?,NOT
729,54,dead,NOT
730,54,wait,NOT
731,54,1min i guess :O tnx,NOT
732,54,already 1 min,NOT
733,54,from SF pausing,NOT
734,54,just another min xD,NOT
735,54,haha,NOT
736,54,Yeah,NOT
737,54,thanks,NOT
738,54,HALIMAW!!!,NOT
739,54,HALIMAW!!!,NOT
740,54,END MID GUTS,OFF
741,54,ez mid,OFF
742,54,btw,NOT
743,54,lol xD,NOT
744,54,haha,NOT
745,54,joke,NOT
746,54,def,NOT
747,54,def,NOT
748,54,ggwp,NOT
749,55,see that,NOT
750,55,OE CLOCK,NOT
751,55,LET ME DANCE PLZ,NOT
752,55,XD,NOT
753,55,lol,NOT
754,55,HANDS UP,NOT
755,55,HANDS DOWN,NOT
756,55,lol,NOT
757,55,LOL,NOT
758,55,gg sf,NOT
759,55,brew that's the latest radiance,NOT
760,55,rip,NOT
761,55,report troll,OFF
762,55,ty,NOT
763,55,nice counter pick,NOT
764,55,ez mid,OFF
765,55,lol,NOT
766,55,again,NOT
767,55,gg wp,NOT
768,55,hate u clck,OFF
769,55,lol,NOT
770,55,commend team,NOT
771,55,and ricki,NOT
772,55,lel,NOT
773,55,sorry man,NOT
774,56,Gg,NOT
775,56,gg,NOT
776,56,xD,NOT
777,57,gg,NOT
778,57,),NOT
779,57,gg wp ns,NOT
780,57,Sorry ns,NOT
781,57,EZ for pudge,OFF
782,57,EZ,OFF
783,58,?,NOT
784,58,gg,NOT
785,59,susntrike,NOT
786,59,is reakl,NOT
787,59,?,NOT
788,59,pro mid,NOT
789,60,hitruga,NOT
790,60,:D,NOT
791,60,GG,NOT
792,60,WP,NOT
793,60,blin,NOT
794,60,pisal ,NOT
795,60,gg wp,NOT
796,60,Gl next,NOT
797,60,GG WP,NOT
798,61,gl hf,NOT
799,61,who's gonna mid?,NOT
800,61,Timber,NOT
801,61,ya,NOT
802,61,udachi i veseloi igra,NOT
803,61,GO FF,OFF
804,61,Lol,NOT
805,61,wp,NOT
806,61,),NOT
807,61,gf[[f[f,OFF
808,61,..,NOT
809,61,gg,NOT
810,62,5800,NOT
811,62,),NOT
812,62,+,NOT
813,63,?,NOT
814,63,?,NOT
815,63,GG,NOT
816,63,gg ez,OFF
817,64,jaja,NOT
818,64,gg,NOT
819,64,ez,OFF
820,64,EZ,OFF
821,65,ahhah,NOT
822,65,lol,NOT
823,65,"..!.,",NOT
824,65,),NOT
825,65,),NOT
826,65,WP,NOT
827,65,Solo play,NOT
828,65,Thanks for game!,NOT
829,65,gg,NOT
830,65,sniper noob,OFF
831,66,i am winer,NOT
832,67,Cerf,NOT
833,67,report bone,OFF
834,67,thx bone for win,NOT
835,67,+,NOT
836,68,"hard luck Luna, should of get atleast a kill there",NOT
837,68,"merry chirstmas everyone, happy dota-ing",NOT
838,68,just a little longer thx,NOT
839,68,faggots,OFF
840,68,sorry pa your team ran you into our fountain,NOT
841,68,Xd,NOT
842,68,And the fountain nearly die hey ?,NOT
843,68,RIGHT SPEC?,NOT
844,68,nah the fountain was loling all the way,NOT
845,68,?,NOT
846,68,gg,NOT
847,68,ggwp,NOT
848,68,gg,NOT
849,68,gg,NOT
850,68,ggwp,NOT
851,69,wtf bois,NOT
852,69,stay afk,NOT
853,69,he abandoned,NOT
854,69,grats dups,NOT
855,69,sups,NOT
856,70,lol,NOT
857,70,stun al creep crjo,NOT
858,70,XD,NOT
859,70,muere mrd,NOT
860,70,sry,NOT
861,70,np,NOT
862,70,rthx\,NOT
863,70,GL HF,NOT
864,70,XD,NOT
865,70,ez mid,OFF
866,70,jajaja,NOT
867,70,dun run i got no mana,NOT
868,70,mirenlo xd,NOT
869,70,jajaaj,NOT
870,70,XD,NOT
871,70,sry,NOT
872,70,thx,NOT
873,70,np,NOT
874,70,sry :(,NOT
875,70,c,NOT
876,70,ck carry ,NOT
877,70,FACK,NOT
878,70,nO TEAM,NOT
879,70,EZ MID,OFF
880,70,good one,NOT
881,70,buddy,NOT
882,70,EZZZZZZ,OFF
883,70,GG suport carry,NOT
884,70,AHAHA,NOT
885,70,NI UN ward,NOT
886,70,en todo estos 22 min,NOT
887,70,ck carry,NOT
888,70,tmr,NOT
889,70,SO CLOSE,NOT
890,70,NAAA,NOT
891,70,:(,NOT
892,70,solo reporten al ck,OFF
893,70,papus,NOT
894,70,gg invoker,NOT
895,70,jajaj,NOT
896,70,ese slakr,NOT
897,70,jajajaaja,NOT
898,70,RUNNN,NOT
899,70,I SCARED >..<,NOT
900,70,DUN KILL ME IM FAT,NOT
901,70,jajajajajajajaa,NOT
902,70,ese invoker,NOT
903,70,jajajajaajaj,NOT
904,70,jajajajaja,NOT
905,70,ese invoker,NOT
906,70,jajajaajajajajajajaja,NOT
907,70,hjajaajajajajaja,NOT
908,70,bouyt tto throw this game,OFF
909,70,with this unappreciartive team,NOT
910,70,should i feed down mid?,OFF
911,70,jajaajjajaja,NOT
912,70,jajaajaja,NOT
913,70,ggwp,NOT
914,70,reporten al ck,OFF
915,70,porfa,NOT
916,70,porfa xd,NOT
917,70,jajaa,NOT
918,70,ggwp,NOT
919,70,report ck,OFF
920,70,report CK,OFF
921,70,report ck PLS  = COMMEND,OFF
922,71,CHO ,NOT
923,71,SUKA,NOT
924,71,KAK DELA? ,NOT
925,71,SHO,NOT
926,71,OPYAT,NOT
927,71,SUKA,NOT
928,71,A HUI TAM ,NOT
929,71,OP'AT'?????,NOT
930,71,NA GRABLI NASTUPOL ,NOT
931,71,YEBAK,NOT
932,71,V EBALO POLUCHIL ,NOT
933,71,POLUCHIL SUKAAAA,NOT
934,71,yea,NOT
935,71,report riki,OFF
936,71,ty for game,NOT
937,71,report riki,OFF
938,72,lol,NOT
939,73,why,NOT
940,74,what tje,NOT
941,74,wp],NOT
942,74,jajaja,NOT
943,74,di maka sunder,NOT
944,74,haha,NOT
945,74,haha,NOT
946,74,aw,NOT
947,74,ggwp,NOT
948,74,wp,NOT
949,74,storm,NOT
950,74,haha,NOT
951,74,watching porn?,OFF
952,74,ka va ning ee,NOT
953,74,gg,NOT
954,74,lol,NOT
955,74,sr,NOT
956,74,haha,NOT
957,74,gg,NOT
958,74,lol,NOT
959,74,sad,NOT
960,74,end,OFF
961,74,wait for?,NOT
962,74,lol,NOT
963,74,lol,NOT
964,74,nooooooooooooo,NOT
965,74,lol,NOT
966,74,ggwp,NOT
967,74,happy def?,NOT
968,74,LOOK AT OUR FUCKING CARRy,NOT
969,74,FUCKING KID,OFF
970,74,GG,NOT
971,74,gg,NOT
972,74,gg,NOT
973,74,GG,NOT
974,75,GG WP,NOT
975,75,),NOT
976,76,sisaj kurac,NOT
977,76,)),NOT
978,76,wp,NOT
979,76,:D,NOT
980,76,ahahahaha,NOT
981,76,ahahahaha,NOT
982,76,5,NOT
983,76,4,NOT
984,76,ajaahha,NOT
985,76,you dont watch map?,NOT
986,76,no,NOT
987,76,1k,NOT
988,76,player,NOT
989,76,talking about yourself?,NOT
990,76,why not,NOT
991,76,??,NOT
992,76,hate me more,NOT
993,76,greed,NOT
994,76,is good,NOT
995,76,hey,NOT
996,76,XD,NOT
997,76,XD,NOT
998,76,ogho,NOT
999,76,dauni1,NOT
1000,76,y did u tilt the poor sf?,OFF
1001,76,ol am,NOT
1002,76,lol,NOT
1003,76,this am,NOT
1004,76,finish,OFF
1005,76,Please,NOT
1006,76,you are so useful,NOT
1007,76,im done,NOT
1008,76,but trashtalking from start,NOT
1009,76,psina tupac,NOT
1010,76,),NOT
1011,76,"u didnt let sf mid, he tilted, u got 3 weak lanes as a result",OFF
1012,76,i sf roam,NOT
1013,76,oh he didnt want mid from the start?,NOT
1014,76,yup,NOT
1015,76,wowoowowo,NOT
1016,76,stop,NOT
1017,76,he stupid kid,OFF
1018,76,OK,NOT
1019,76,i mean he did,NOT
1020,76,we win,NOT
1021,76,pls,NOT
1022,76,but lost the roll,NOT
1023,76,thats on him then,NOT
1024,76,with iq < 0,OFF
1025,76,and fped sf,OFF
1026,76,am had farm,NOT
1027,76,comneback,NOT
1028,76,o no,NOT
1029,76,buit u lost other lanes,NOT
1030,76,sf roam,NOT
1031,77,fuck dota crash,NOT
1032,77,fck you,OFF
1033,77,ez,OFF
1034,77,;3,NOT
1035,77,ez,OFF
1036,77,ez,OFF
1037,77,gg,NOT
1038,77,ez,OFF
1039,77,comment me,NOT
1040,77,ahahyah,NOT
1041,77,gg rez,NOT
1042,77,ggwp,NOT
1043,77,ez,OFF
1044,77,ez,OFF
1045,77,haha,NOT
1046,77,WP,NOT
1047,77,ez noobs,OFF
1048,77,commend me,NOT
1049,78,Double farm,NOT
